Date Time,A1(5),A2(15),A3(25),A4(35),A5(45),A6(55),A7(65),A8(75),A9(85),A10(95),A11(105),A12(115)
11/3/2022 7:30,16.966,19.673,16.309,11.658,7.243,8.734,10.191,10.854,9.157,10.999,12.63,13.955
11/3/2022 8:00,16.709,19.664,16.292,11.648,7.218,8.691,10.162,10.805,9.125,10.944,12.538,13.826
11/3/2022 8:30,16.566,19.592,16.264,11.621,7.205,8.691,10.135,10.76,9.089,10.9,12.481,13.761
11/3/2022 9:00,16.424,19.523,16.246,11.597,7.189,8.651,10.092,10.718,9.05,10.852,12.407,13.653
11/3/2022 9:30,16.202,19.467,16.2,11.593,7.167,8.624,10.063,10.674,9.017,10.804,12.355,13.561
11/3/2022 10:00,15.966,19.395,16.158,11.573,7.17,8.609,10.033,10.659,8.985,10.76,12.311,13.478
11/3/2022 10:30,15.781,19.297,16.126,11.552,7.138,8.591,10,10.606,8.946,10.723,12.25,13.398
11/3/2022 11:00,15.528,19.208,16.08,11.514,7.119,8.56,9.994,10.599,8.913,10.679,12.203,13.343
11/3/2022 11:30,15.257,19.114,16.028,11.497,7.119,8.536,9.964,10.562,8.878,10.652,12.155,13.268
11/3/2022 12:00,15.056,19.004,15.993,11.484,7.084,8.53,9.935,10.532,8.865,10.614,12.099,13.205
11/3/2022 12:30,14.832,18.928,15.957,11.456,7.078,8.5,9.912,10.499,8.833,10.56,12.064,13.134
11/3/2022 13:00,14.649,18.827,15.901,11.422,7.066,8.485,9.909,10.487,8.81,10.54,12.021,13.083
11/3/2022 13:30,14.505,18.709,15.842,11.392,7.043,8.458,9.886,10.465,8.787,10.5,11.978,13.036
11/3/2022 14:00,14.361,18.63,15.804,11.388,7.021,8.437,9.86,10.439,8.781,10.48,11.944,12.989
11/3/2022 14:30,14.261,18.512,15.751,11.365,6.999,8.416,9.83,10.413,8.746,10.45,11.901,12.918
11/3/2022 15:00,14.137,18.433,15.699,11.331,6.987,8.38,9.808,10.391,8.726,10.423,11.88,12.86
11/3/2022 15:30,14.071,18.341,15.644,11.314,6.977,8.359,9.801,10.358,8.71,10.396,11.837,12.813
11/3/2022 16:00,13.976,18.258,15.592,11.273,6.955,8.353,9.772,10.343,8.678,10.366,11.811,12.778
11/3/2022 16:30,13.929,18.171,15.546,11.253,6.934,8.323,9.759,10.325,8.656,10.359,11.786,12.72
11/3/2022 17:00,13.849,18.105,15.474,11.216,6.905,8.305,9.73,10.295,8.643,10.339,11.756,12.677
11/3/2022 17:30,13.812,18.022,15.412,11.199,6.884,8.278,9.704,10.295,8.615,10.299,11.726,12.639
11/3/2022 18:00,13.779,17.96,15.37,11.162,6.871,8.248,9.675,10.262,8.618,10.276,11.688,12.6
11/3/2022 18:30,13.708,17.915,15.319,11.125,6.846,8.23,9.662,10.24,8.602,10.256,11.662,12.55
11/3/2022 19:00,13.671,17.812,15.257,11.098,6.849,8.198,9.655,10.218,8.576,10.24,11.629,12.515
11/3/2022 19:30,13.624,17.767,15.233,11.057,6.818,8.183,9.626,10.196,8.557,10.206,11.612,12.469
11/3/2022 20:00,13.554,17.714,15.178,11.027,6.809,8.168,9.6,10.2,8.545,10.183,11.582,12.438
11/3/2022 20:30,13.508,17.673,15.127,10.997,6.784,8.139,9.571,10.174,8.529,10.17,11.54,12.408
11/3/2022 21:00,13.471,17.595,15.099,10.974,6.765,8.118,9.549,10.141,8.513,10.17,11.514,12.362
11/3/2022 21:30,13.387,17.55,15.055,10.937,6.731,8.088,9.53,10.123,8.503,10.143,11.485,12.335
11/3/2022 22:00,13.364,17.481,15.028,10.907,6.716,8.074,9.513,10.098,8.484,10.12,11.485,12.289
11/3/2022 22:30,13.299,17.444,14.98,10.89,6.71,8.041,9.491,10.072,8.456,10.1,11.451,12.278
11/3/2022 23:00,13.258,17.379,14.946,10.854,6.688,8.026,9.462,10.047,8.447,10.071,11.439,12.247
11/3/2022 23:30,13.203,17.351,14.915,10.81,6.657,8.012,9.433,10.025,8.424,10.058,11.422,12.224
12/3/2022 0:00,13.17,17.286,14.891,10.797,6.63,7.985,9.405,10.021,8.402,10.031,11.401,12.209
12/3/2022 0:30,13.12,17.245,14.851,10.767,6.63,7.959,9.376,9.996,8.383,10.012,11.388,12.156
12/3/2022 1:00,13.106,17.185,14.807,10.731,6.614,7.933,9.35,9.963,8.377,9.982,11.363,12.137
12/3/2022 1:30,13.115,17.165,14.779,10.711,6.596,7.927,9.335,9.945,8.377,9.982,11.321,12.106
12/3/2022 2:00,13.115,17.104,14.756,10.691,6.562,7.912,9.312,9.92,8.349,9.939,11.304,12.072
12/3/2022 2:30,13.134,17.035,14.715,10.655,6.559,7.877,9.29,9.891,8.336,9.946,11.267,12.046
12/3/2022 3:00,13.147,17.031,14.688,10.629,6.544,7.862,9.261,9.869,8.321,9.923,11.254,12.012
12/3/2022 3:30,13.166,16.991,14.668,10.612,6.514,7.83,9.23,9.837,8.299,9.91,11.225,11.985
12/3/2022 4:00,13.221,16.959,14.634,10.579,6.495,7.804,9.201,9.808,8.292,9.894,11.2,11.963
12/3/2022 4:30,13.29,16.939,14.627,10.55,6.486,7.813,9.173,9.804,8.261,9.871,11.187,11.933
12/3/2022 5:00,13.341,16.903,14.59,10.533,6.474,7.793,9.17,9.783,8.242,9.838,11.175,11.906
12/3/2022 5:30,13.387,16.883,14.56,10.51,6.45,7.758,9.141,9.757,8.233,9.825,11.154,11.899
12/3/2022 6:00,13.452,16.867,14.54,10.477,6.441,7.738,9.116,9.736,8.208,9.809,11.137,11.865
12/3/2022 6:30,13.42,16.859,14.516,10.458,6.429,7.72,9.088,9.7,8.211,9.776,11.129,11.827
12/3/2022 7:00,13.434,16.859,14.506,10.418,6.426,7.7,9.066,9.686,8.183,9.766,11.108,11.809
12/3/2022 7:30,13.397,16.843,14.476,10.409,6.392,7.686,9.038,9.671,8.164,9.74,11.079,11.797
12/3/2022 8:00,13.397,16.827,14.456,10.383,6.38,7.68,9.028,9.65,8.149,9.734,11.067,11.764
12/3/2022 8:30,13.359,16.811,14.459,10.353,6.377,7.651,9.009,9.632,8.136,9.714,11.042,11.737
12/3/2022 9:00,13.29,16.807,14.429,10.34,6.362,7.654,8.975,9.611,8.118,9.692,11.013,11.715
12/3/2022 9:30,13.258,16.787,14.419,10.327,6.35,7.642,8.959,9.579,8.096,9.688,10.996,11.693
12/3/2022 10:00,13.203,16.743,14.402,10.311,6.326,7.608,8.934,9.554,8.084,9.666,10.996,11.678
12/3/2022 10:30,13.216,16.755,14.389,10.278,6.326,7.596,8.928,9.522,8.084,9.637,10.959,11.64
12/3/2022 11:00,13.244,16.731,14.376,10.252,6.308,7.576,8.894,9.529,8.065,9.633,10.963,11.614
12/3/2022 11:30,13.244,16.691,14.359,10.24,6.293,7.568,8.881,9.504,8.065,9.624,10.934,11.584
12/3/2022 12:00,13.207,16.699,14.349,10.227,6.284,7.556,8.856,9.479,8.04,9.598,10.918,11.577
12/3/2022 12:30,13.175,16.687,14.342,10.214,6.278,7.542,8.838,9.444,8.034,9.585,10.901,11.536
12/3/2022 13:00,13.12,16.659,14.322,10.178,6.248,7.522,8.816,9.419,8.006,9.559,10.881,11.521
12/3/2022 13:30,13.015,16.675,14.302,10.172,6.245,7.505,8.804,9.391,7.991,9.543,10.848,11.495
12/3/2022 14:00,12.942,16.643,14.292,10.155,6.227,7.485,8.785,9.387,7.982,9.524,10.852,11.473
12/3/2022 14:30,12.882,16.623,14.289,10.139,6.224,7.482,8.773,9.366,7.963,9.511,10.815,11.469
12/3/2022 15:00,12.841,16.591,14.256,10.11,6.224,7.465,8.748,9.348,7.963,9.495,10.811,11.455
12/3/2022 15:30,12.828,16.595,14.252,10.094,6.206,7.454,8.726,9.341,7.936,9.485,10.79,11.429
12/3/2022 16:00,12.8,16.575,14.252,10.072,6.194,7.445,8.705,9.317,7.929,9.456,10.766,11.396
12/3/2022 16:30,12.778,16.555,14.229,10.059,6.189,7.425,8.683,9.285,7.914,9.444,10.77,11.377
12/3/2022 17:00,12.742,16.527,14.212,10.046,6.183,7.414,8.668,9.271,7.893,9.45,10.733,11.359
12/3/2022 17:30,12.742,16.516,14.202,10.036,6.156,7.417,8.655,9.243,7.886,9.424,10.737,11.34
12/3/2022 18:00,12.719,16.5,14.196,10.02,6.168,7.394,8.628,9.243,7.871,9.402,10.713,11.329
12/3/2022 18:30,12.678,16.5,14.179,10.007,6.156,7.374,8.634,9.239,7.877,9.402,10.7,11.285
12/3/2022 19:00,12.683,16.468,14.186,9.994,6.138,7.368,8.609,9.201,7.862,9.37,10.672,11.274
12/3/2022 19:30,12.692,16.456,14.179,9.978,6.138,7.343,8.597,9.19,7.847,9.351,10.672,11.241
12/3/2022 20:00,12.656,16.448,14.162,9.959,6.129,7.337,8.579,9.159,7.838,9.345,10.639,11.215
12/3/2022 20:30,12.619,16.42,14.149,9.95,6.12,7.346,8.563,9.141,7.819,9.313,10.611,11.193
12/3/2022 21:00,12.629,16.405,14.152,9.937,6.1,7.32,8.548,9.138,7.813,9.306,10.599,11.193
12/3/2022 21:30,12.579,16.397,14.156,9.918,6.1,7.318,8.53,9.11,7.795,9.29,10.594,11.179
12/3/2022 22:00,12.583,16.405,14.139,9.905,6.091,7.287,8.511,9.096,7.78,9.265,10.578,11.157
12/3/2022 22:30,12.565,16.385,14.126,9.895,6.073,7.295,8.496,9.079,7.761,9.275,10.586,11.146
12/3/2022 23:00,12.552,16.381,14.132,9.895,6.064,7.287,8.49,9.096,7.761,9.271,10.554,11.124
12/3/2022 23:30,12.547,16.357,14.119,9.882,6.055,7.278,8.481,9.051,7.746,9.252,10.546,11.106
13/3/2022 0:00,12.538,16.357,14.099,9.863,6.061,7.264,8.465,9.051,7.737,9.233,10.521,11.084
13/3/2022 0:30,12.556,16.349,14.113,9.86,6.052,7.258,8.447,9.03,7.737,9.217,10.525,11.073
13/3/2022 1:00,12.547,16.329,14.093,9.841,6.043,7.25,8.429,9.013,7.725,9.211,10.509,11.047
13/3/2022 1:30,34.355,32.878,24.454,9.943,6.038,7.233,8.438,8.995,7.713,9.186,10.493,11.029
13/3/2022 2:00,34.658,32.808,27.682,16.451,8.864,7.228,8.42,8.982,7.713,9.183,10.477,11.011
13/3/2022 2:30,34.778,32.786,27.583,16.837,11.967,12.901,8.508,8.961,7.71,9.16,10.465,11.004
13/3/2022 3:00,34.977,32.775,27.521,16.861,12.023,14.999,15.076,9.352,7.713,9.176,10.42,10.985
13/3/2022 3:30,35.14,32.808,27.494,16.841,11.987,15.061,16.92,15.259,8.421,9.173,10.436,10.964
13/3/2022 4:00,35.29,32.894,27.507,16.829,11.943,14.991,16.986,17.149,13.745,9.614,10.412,10.935
13/3/2022 4:30,35.354,32.981,27.539,16.78,11.899,14.894,16.903,17.306,15.465,15.121,11.208,10.971
13/3/2022 5:00,35.283,33.072,27.57,16.728,11.82,14.759,16.758,17.227,15.556,17.019,16.153,14.032
13/3/2022 5:30,35.268,33.127,27.597,16.704,11.784,14.67,16.631,17.084,15.457,17.052,17.593,18.384
13/3/2022 6:00,35.304,33.224,27.619,16.692,11.764,14.62,16.544,16.969,15.354,16.961,17.654,19.023
13/3/2022 6:30,35.268,33.197,27.601,16.651,11.709,14.543,16.499,16.891,15.247,16.869,17.573,19.07
13/3/2022 7:00,35.29,33.229,27.632,16.603,11.662,14.482,16.405,16.8,15.136,16.754,17.481,19.079
13/3/2022 7:30,35.233,33.24,27.61,16.575,11.63,14.406,16.352,16.736,15.022,16.634,17.385,19.023
13/3/2022 8:00,35.226,33.262,27.619,16.539,11.571,14.311,16.258,16.681,14.944,16.527,17.248,18.935
13/3/2022 8:30,35.24,33.257,27.579,16.463,11.512,14.223,16.201,16.617,14.867,16.441,17.147,18.824
13/3/2022 9:00,35.24,33.278,27.592,16.439,11.477,14.174,16.14,16.531,14.79,16.33,17.052,18.723
13/3/2022 9:30,35.126,33.305,27.579,16.435,11.446,14.14,16.075,16.467,14.693,16.261,16.956,18.585
13/3/2022 10:00,35.019,33.316,27.565,16.407,11.414,14.098,16.039,16.449,14.668,16.22,16.866,18.493
13/3/2022 10:30,34.927,33.305,27.561,16.427,11.43,14.102,16.031,16.427,14.648,16.163,16.826,18.397
13/3/2022 11:00,34.906,33.322,27.561,16.435,11.457,14.136,16.067,16.449,14.648,16.171,16.796,18.343
13/3/2022 11:30,34.892,33.338,27.565,16.447,11.481,14.17,16.099,16.458,14.689,16.204,16.806,18.306
13/3/2022 12:00,34.87,33.338,27.552,16.439,11.473,14.163,16.132,16.522,14.701,16.224,16.826,18.329
13/3/2022 12:30,34.892,33.349,27.543,16.471,11.489,14.227,16.156,16.54,14.741,16.269,16.871,18.388
13/3/2022 13:00,34.948,33.36,27.57,16.495,11.496,14.242,16.197,16.581,14.782,16.338,16.941,18.484
13/3/2022 13:30,35.034,33.381,27.552,16.487,11.496,14.231,16.238,16.626,14.847,16.4,17.052,18.732
13/3/2022 14:00,35.09,33.398,27.561,16.495,11.493,14.265,16.262,16.654,14.879,16.465,17.198,19.786
13/3/2022 14:30,35.147,33.398,27.574,16.527,11.524,14.303,16.287,16.69,14.956,16.552,17.578,24.239
13/3/2022 15:00,35.283,33.436,27.619,16.551,11.551,14.322,16.331,16.736,15.034,16.745,19.422,28.398
13/3/2022 15:30,35.404,33.441,27.659,16.571,11.567,14.375,16.36,16.786,15.12,17.09,23.314,30.242
13/3/2022 16:00,35.561,33.501,27.713,16.583,11.567,14.406,16.409,16.859,15.263,18.473,26.563,31.495
13/3/2022 16:30,35.683,33.534,27.744,16.615,11.599,14.421,16.483,16.933,15.486,21.935,28.611,32.277
13/3/2022 17:00,35.819,33.61,27.816,16.651,11.63,14.486,16.507,17.029,16.032,25.668,29.985,32.553
13/3/2022 17:30,35.927,33.697,27.838,16.671,11.658,14.505,16.573,17.135,17.506,28.065,31.047,32.606
13/3/2022 18:00,35.984,33.735,27.874,16.708,11.662,14.543,16.614,17.274,20.158,29.639,31.779,32.665
13/3/2022 18:30,36.063,33.812,27.951,16.72,11.681,14.566,16.676,17.581,23.312,30.724,32.225,32.677
13/3/2022 19:00,36.099,33.866,27.96,16.76,11.709,14.612,16.742,18.396,26.107,31.498,32.552,32.742
13/3/2022 19:30,36.121,33.921,28,16.772,11.721,14.651,16.804,19.889,28.042,32.119,32.606,32.742
13/3/2022 20:00,36.142,33.927,28.05,16.813,11.756,14.689,16.949,21.622,29.195,32.634,32.619,32.801
13/3/2022 20:30,36.135,33.965,28.041,16.821,11.776,14.72,17.136,23.144,29.89,32.98,32.633,32.819
13/3/2022 21:00,36.135,33.981,28.072,16.837,11.776,14.77,17.496,24.323,30.407,33.204,32.659,32.831
13/3/2022 21:30,36.157,33.998,28.072,16.865,11.804,14.813,18.03,25.215,30.855,33.372,32.72,32.913
13/3/2022 22:00,36.135,34.025,28.09,16.894,11.844,14.844,18.653,25.937,31.199,33.507,32.713,32.931
13/3/2022 22:30,36.193,34.036,28.113,16.922,11.844,14.886,19.361,26.511,31.499,33.558,32.733,32.967
13/3/2022 23:00,36.214,34.08,28.113,16.942,11.872,14.952,20.107,26.984,31.783,33.569,32.767,33.002
13/3/2022 23:30,36.287,34.08,28.126,16.958,11.899,14.975,20.806,27.443,32.04,33.58,32.787,33.002
14/3/2022 0:00,36.301,34.113,28.126,16.971,11.911,15.045,21.488,27.785,32.189,33.552,32.794,33.014
14/3/2022 0:30,36.308,34.129,28.167,16.987,11.915,15.096,22.138,28.135,32.407,33.563,32.794,33.044
14/3/2022 1:00,36.38,34.184,28.162,17.003,11.931,15.143,22.717,28.406,32.534,33.552,32.807,33.073
14/3/2022 1:30,36.417,34.212,28.158,17.011,11.951,15.236,23.306,28.696,32.603,33.558,32.787,33.079
14/3/2022 2:00,36.496,34.272,28.171,17.019,11.979,15.358,23.835,28.951,32.695,33.552,32.794,33.085
14/3/2022 2:30,36.54,34.333,28.194,17.023,11.987,15.433,24.354,29.185,32.735,33.547,32.794,33.091
14/3/2022 3:00,36.619,34.333,28.194,17.04,12.003,15.555,24.858,29.449,32.81,33.547,32.801,33.103
14/3/2022 3:30,36.655,34.41,28.189,17.064,12.003,15.685,25.303,29.649,32.833,33.558,32.814,33.109
14/3/2022 4:00,36.684,34.476,28.203,17.06,12.019,15.86,25.751,29.902,32.816,33.541,32.787,33.121
14/3/2022 4:30,36.706,34.531,28.217,17.068,12.051,16.1,26.178,30.151,32.828,33.541,32.787,33.127
14/3/2022 5:00,36.742,34.586,28.208,17.076,12.051,16.345,26.597,30.347,32.828,33.563,32.787,33.139
14/3/2022 5:30,36.779,34.669,28.217,17.064,12.067,16.698,26.989,30.633,32.828,33.586,32.807,33.139
14/3/2022 6:00,36.815,34.746,28.221,17.056,12.079,17.062,27.368,30.903,32.857,33.569,32.814,33.145
14/3/2022 6:30,36.8,34.796,28.203,17.076,12.099,17.559,27.744,31.173,32.88,33.569,32.841,33.145
14/3/2022 7:00,36.779,34.84,28.194,17.052,12.075,18.13,28.107,31.433,32.828,33.552,32.834,33.133
14/3/2022 7:30,36.822,34.857,28.149,17.032,12.091,18.781,28.487,31.675,32.828,33.535,32.787,33.133
14/3/2022 8:00,36.873,34.884,28.158,17.032,12.131,19.509,28.828,31.857,32.833,33.535,32.794,33.133
14/3/2022 8:30,36.917,34.929,28.135,17.036,12.155,20.261,29.155,32.015,32.839,33.524,32.801,33.139
14/3/2022 9:00,36.895,34.99,28.099,17.023,12.188,21.032,29.472,32.119,32.822,33.507,32.801,33.109
14/3/2022 9:30,36.844,35.029,28.072,17.023,12.232,21.81,29.76,32.168,32.833,33.501,32.807,33.103
14/3/2022 10:00,36.844,35.068,28.063,17.019,12.292,22.577,30.048,32.229,32.787,33.507,32.774,33.097
14/3/2022 10:30,36.822,35.084,28.045,17.015,12.385,23.258,30.338,32.253,32.799,33.496,32.76,33.097
14/3/2022 11:00,36.873,35.151,28.036,17.015,12.511,23.908,30.613,32.253,32.787,33.496,32.733,33.097
14/3/2022 11:30,36.917,35.151,28.032,17.019,12.634,24.461,30.937,32.284,32.782,33.49,32.693,33.097
14/3/2022 12:00,36.924,35.184,28.041,17.019,12.765,24.917,31.182,32.265,32.77,33.479,32.693,33.038
14/3/2022 12:30,36.975,35.234,28.054,17.015,12.925,25.293,31.389,32.247,32.764,33.468,32.693,33.05
14/3/2022 13:00,36.924,35.262,28.041,16.995,13.05,25.607,31.679,32.278,32.753,33.456,32.693,33.032
14/3/2022 13:30,36.88,35.24,28.05,17.015,13.212,25.918,31.959,32.241,32.747,33.428,32.659,33.032
14/3/2022 14:00,36.859,35.24,28.054,17.019,13.337,26.192,32.207,32.247,32.741,33.434,32.646,33.032
14/3/2022 14:30,36.83,35.234,28.063,17.036,13.501,26.446,32.434,32.235,32.741,33.417,32.653,33.02
14/3/2022 15:00,36.873,35.19,28.023,17.036,13.64,26.671,32.55,32.217,32.724,33.417,32.626,32.99
14/3/2022 15:30,36.837,35.19,28.014,17.048,13.776,26.867,32.65,32.235,32.706,33.406,32.626,32.979
14/3/2022 16:00,36.786,35.195,28.023,17.044,13.887,27.084,32.717,32.241,32.706,33.4,32.619,32.979
14/3/2022 16:30,36.866,35.173,28.018,17.032,14.015,27.226,32.756,32.21,32.701,33.395,32.619,32.961
14/3/2022 17:00,36.909,35.118,28.023,17.076,14.113,27.373,32.8,32.217,32.695,33.389,32.613,32.955
14/3/2022 17:30,37.055,35.156,28.045,17.084,14.238,27.52,32.845,32.21,32.689,33.378,32.592,32.955
14/3/2022 18:00,37.157,35.145,28.063,17.08,14.355,27.699,32.839,32.174,32.666,33.367,32.599,32.949
14/3/2022 18:30,37.332,35.195,28.095,17.109,14.459,27.832,32.873,32.168,32.666,33.367,32.592,32.943
14/3/2022 19:00,37.479,35.229,28.095,17.125,14.598,27.97,32.923,32.137,32.655,33.35,32.586,32.913
14/3/2022 19:30,37.662,35.29,28.126,17.182,14.755,28.211,32.901,32.149,32.649,33.344,32.566,32.902
14/3/2022 20:00,37.801,35.318,28.122,17.235,14.958,28.453,32.878,32.137,32.637,33.327,32.559,32.878
14/3/2022 20:30,37.897,35.407,28.149,17.301,15.161,28.795,32.878,32.149,32.597,33.31,32.545,32.866
14/3/2022 21:00,37.845,35.479,28.144,17.412,15.477,29.259,32.823,32.125,32.58,33.282,32.532,32.819
14/3/2022 21:30,37.772,35.574,28.18,17.518,15.747,29.584,32.806,32.094,32.534,33.243,32.458,32.795
14/3/2022 22:00,36.96,35.418,27.955,17.133,15.702,29.526,32.745,32.04,32.453,33.153,32.392,32.73
14/3/2022 22:30,30.399,32.813,26.961,16.688,15.325,29.306,32.689,31.997,32.39,33.109,32.345,32.677
14/3/2022 23:00,27.662,31.42,25.674,16.08,14.633,28.831,32.656,31.942,32.35,33.053,32.285,32.636
14/3/2022 23:30,25.058,29.398,24.492,15.382,13.594,27.801,32.567,31.924,32.309,32.997,32.251,32.6
15/3/2022 0:00,22.987,27.163,22.991,14.743,12.317,26.246,32.495,31.875,32.218,32.952,32.185,32.553
15/3/2022 0:30,21.639,25.511,21.818,14.285,10.923,23.182,30.618,31.857,32.189,32.919,32.178,32.512
15/3/2022 1:00,20.736,24.385,21.007,13.915,9.742,18.435,29.276,31.566,32.149,32.879,32.111,32.459
15/3/2022 1:30,20.534,23.495,20.362,13.626,9.121,14.269,27.476,30.193,32.143,32.857,32.071,32.43
15/3/2022 2:00,20.411,22.867,19.889,13.366,8.836,12.046,24.481,29.086,31.818,32.801,32.025,32.383
15/3/2022 2:30,20.104,22.451,19.485,13.173,8.639,11.014,20.724,27.854,31.477,32.74,31.978,32.324
15/3/2022 3:00,19.679,22.047,19.153,12.999,8.484,10.521,16.829,26.165,30.362,32.668,31.958,32.277
15/3/2022 3:30,19.345,21.692,18.854,12.859,8.364,10.241,14.064,23.398,29.096,32.401,31.892,32.236
15/3/2022 4:00,18.987,21.401,18.575,12.748,8.246,10.097,12.573,19.653,26.457,31.426,31.832,32.177
15/3/2022 4:30,18.712,21.112,18.359,12.634,8.175,9.935,11.909,16.106,22.163,30.067,31.66,32.148
15/3/2022 5:00,19.133,20.927,18.124,12.549,8.061,9.818,11.595,13.882,17.384,28.451,30.975,32.125
15/3/2022 5:30,19.63,20.94,17.969,12.46,7.974,9.722,11.407,12.817,13.757,25.879,29.682,32.078
15/3/2022 6:00,19.476,20.958,17.877,12.397,7.907,9.636,11.264,12.302,11.74,21.935,28.427,31.513
15/3/2022 6:30,19.176,20.931,17.844,12.326,7.851,9.537,11.175,12.029,10.753,17.695,26.52,30.745
15/3/2022 7:00,18.911,20.843,17.763,12.291,7.785,9.461,11.089,11.84,10.287,14.783,23.708,29.759
15/3/2022 7:30,18.647,20.729,17.689,12.235,7.742,9.379,10.996,11.696,10.04,13.226,20.136,28.072
15/3/2022 8:00,19.041,20.641,17.572,12.179,7.696,9.338,10.914,11.618,9.89,12.462,16.936,24.945
15/3/2022 8:30,18.809,20.632,17.525,12.151,7.65,9.266,10.853,11.529,9.779,12.063,15.047,21.146
15/3/2022 9:00,18.487,20.588,17.47,12.123,7.621,9.206,10.788,11.464,9.705,11.846,14.132,18.07
15/3/2022 9:30,18.178,20.505,17.415,12.081,7.579,9.169,10.737,11.379,9.641,11.694,13.696,16.272
15/3/2022 10:00,17.993,20.422,17.353,12.035,7.562,9.125,10.68,11.329,9.584,11.585,13.465,15.362
15/3/2022 10:30,17.735,20.304,17.291,12.025,7.527,9.076,10.622,11.26,9.537,11.508,13.307,14.902
15/3/2022 11:00,17.447,20.235,17.237,11.983,7.484,9.041,10.568,11.222,9.484,11.427,13.194,14.616
15/3/2022 11:30,17.079,20.113,17.161,11.948,7.471,9.023,10.525,11.183,9.441,11.361,13.105,14.455
15/3/2022 12:00,16.801,20.039,17.11,11.914,7.442,8.98,10.501,11.13,9.394,11.316,13.024,14.324
15/3/2022 12:30,16.551,19.914,17.042,11.886,7.413,8.924,10.454,11.092,9.371,11.254,12.935,14.222
15/3/2022 13:00,16.323,19.806,16.981,11.862,7.391,8.896,10.411,11.039,9.335,11.205,12.882,14.137
15/3/2022 13:30,16.116,19.703,16.916,11.841,7.368,8.859,10.367,10.993,9.305,11.153,12.82,14.052
15/3/2022 14:00,15.881,19.592,16.873,11.796,7.333,8.841,10.351,10.94,9.266,11.109,12.758,13.959
15/3/2022 14:30,15.691,19.48,16.794,11.758,7.323,8.813,10.314,10.914,9.23,11.074,12.701,13.886
15/3/2022 15:00,15.523,19.391,16.754,11.734,7.288,8.795,10.284,10.869,9.193,11.033,12.648,13.81
15/3/2022 15:30,15.36,19.267,16.665,11.71,7.275,8.749,10.254,10.854,9.161,10.995,12.595,13.741
15/3/2022 16:00,15.193,19.169,16.597,11.655,7.246,8.734,10.218,10.824,9.131,10.964,12.547,13.665
15/3/2022 16:30,15.1,19.072,16.529,11.627,7.227,8.7,10.195,10.79,9.108,10.934,12.503,13.613
15/3/2022 17:00,15.002,19,16.469,11.562,7.202,8.682,10.168,10.76,9.095,10.896,12.451,13.565
15/3/2022 17:30,14.92,18.941,16.398,11.538,7.161,8.655,10.135,10.726,9.066,10.859,12.407,13.498
15/3/2022 18:00,14.861,18.861,16.345,11.501,7.157,8.633,10.112,10.7,9.046,10.825,12.376,13.446
15/3/2022 18:30,14.794,18.751,16.288,11.463,7.113,8.612,10.079,10.662,9.017,10.794,12.329,13.39
15/3/2022 19:00,14.755,18.659,16.214,11.422,7.088,8.585,10.063,10.64,8.994,10.757,12.302,13.339
15/3/2022 19:30,14.673,18.592,16.158,11.378,7.072,8.56,10.043,10.618,8.965,10.729,12.255,13.283
15/3/2022 20:00,14.605,18.517,16.119,11.341,7.043,8.512,10.023,10.584,8.939,10.709,12.216,13.236
15/3/2022 20:30,14.543,18.429,16.066,11.287,7.012,8.491,10.007,10.562,8.916,10.668,12.207,13.185
15/3/2022 21:00,14.495,18.371,15.996,11.246,6.977,8.467,9.974,10.547,8.897,10.641,12.168,13.145
15/3/2022 21:30,14.433,18.292,15.964,11.209,6.955,8.437,9.948,10.521,8.874,10.614,12.159,13.102
15/3/2022 22:00,14.409,18.217,15.894,11.172,6.924,8.413,9.922,10.499,8.855,10.591,12.116,13.059
15/3/2022 22:30,14.394,18.15,15.87,11.131,6.896,8.392,9.892,10.476,8.839,10.577,12.086,13.016
15/3/2022 23:00,34.764,32.49,21.862,11.135,6.88,8.35,9.866,10.443,8.813,10.547,12.069,12.981
15/3/2022 23:30,34.573,32.657,27.677,16.696,10.793,8.576,9.843,10.421,8.807,10.547,12.039,12.949
16/3/2022 0:00,34.651,32.603,27.619,16.595,11.776,14,11.581,10.424,8.8,10.507,12,12.91
16/3/2022 0:30,34.849,32.593,27.592,16.491,11.685,14.728,15.881,12.951,8.929,10.493,11.987,12.868
16/3/2022 1:00,35.019,32.609,27.579,16.419,11.595,14.739,16.561,16.044,11.605,10.665,11.957,12.825
16/3/2022 1:30,34.97,32.652,27.588,16.407,11.555,14.705,16.676,16.951,14.164,13.39,12.529,12.934
16/3/2022 2:00,35.062,32.738,27.588,16.419,11.575,14.689,16.701,17.14,15.005,15.758,15.314,14.881
16/3/2022 2:30,35.112,32.792,27.606,16.439,11.567,14.678,16.717,17.195,15.185,16.597,16.986,17.534
16/3/2022 3:00,35.183,32.813,27.646,16.463,11.591,14.655,16.68,17.218,15.251,16.832,17.557,18.672
16/3/2022 3:30,35.254,32.91,27.664,16.483,11.602,14.67,16.668,17.209,15.296,16.915,17.762,19
16/3/2022 4:00,35.268,32.959,27.708,16.499,11.602,14.682,16.659,17.167,15.288,16.977,17.9,19.125
16/3/2022 4:30,35.283,32.954,27.677,16.447,11.544,14.643,16.622,17.135,15.271,16.977,17.967,19.242
16/3/2022 5:00,35.304,32.997,27.646,16.407,11.504,14.532,16.552,17.048,15.206,16.919,17.977,19.335
